discounted_price,actual_price,discount_percentage,rating,rating_count,review_title,main_category,sub_category
139.0,999.0,86.0,4.0,1313.0,"A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good",Computers&Accessories,Accessories&Peripherals
889.0,1999.0,56.0,4.2,2284.0,"Great Customer care experience..!!,Best in budget earbuds with some quality,Extremely high value for money,Worth for money and great listening experience.,Battery backup,A valuable product,So so,Great buy!",Electronics,"Headphones,Earbuds&Accessories"
1409.0,2199.0,36.0,3.9,427.0,"Good,Excellent quality but mouse is small for my average hand,Very good product,Good combo,Not bad,Okay for this price range,Easy to connect, good looking, value for money, easy to type and click,Good",Computers&Accessories,Accessories&Peripherals
549.0,1999.0,73.0,4.3,1367.0,"Value for money,Ink,Great,Best in the Market,Value for money,It's Awesome,Very good ink as expected 😊,Very good product",Computers&Accessories,"Printers,Inks&Accessories"
749.0,1799.0,58.0,4.0,13199.0,"Worthful if offered under 800 INR,Good budget headphone,Excellent headset,Value for money,Not satisfied,The Economical HeadSet,Good Product in Low price,Overall good but not upto the mark",Computers&Accessories,Accessories&Peripherals
329.0,845.0,61.0,4.2,29746.0,"Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesome😍.,Does not support display,Good",Computers&Accessories,Accessories&Peripherals
379.0,1099.0,66.0,4.3,2806.0,"Good material, fast charging,Costly but good product,Support type c super fast charging,Good quality,Sturdy cable & has decent charging capabilities.,Good buy.,Gud product.,Very good product",Computers&Accessories,Accessories&Peripherals
5998.0,7999.0,25.0,4.2,30355.0,"Not a disappointment, but can be better,IT IS NOT A BAD IDEA TO SPEND YOUR MONEY ON THIS SMART WATCH,Nice quality,Display is awsome,Sleep tracking",Electronics,WearableTechnology
299.0,1499.0,80.0,4.2,2868.0,"Ha,Good product,Expensive,Good for price,This is a nice product !!,best quality,Laptop Cover bag,Unbelievable product in this Price Range",Computers&Accessories,Accessories&Peripherals
379.0,1499.0,75.0,4.1,670.0,"Loved it.,Not smudge proof,Nice,Good purchase.,Good screen protector for MI 5 Tab.,glass,Ok for its price but the fitting is just perfect,Poor product and poor resolution to complaint",Computers&Accessories,Accessories&Peripherals
1399.0,2999.0,53.0,4.3,3530.0,"Helpful product for students,Nice Product,Very good to write and erased,quite bright but have an excessive thick pointer which makes screen to fill up quick,Good product, struggling with erase button,it takes pressure also,Value for money,Its validity",OfficeProducts,OfficePaperProducts
699.0,1299.0,46.0,4.3,6183.0,"Good,Good stand in this price,Stability,Product is good quality but it has scratchs on it.,Strong durability,nice product,Fantastic,Best light stand",Electronics,Cameras&Photography
300.0,300.0,0.0,4.2,419.0,"Pages size is small but good quality,Okay,Quality,Best,Classmate pulse,Best paper,Good,I loved it...",OfficeProducts,OfficePaperProducts
999.0,1995.0,50.0,4.5,7317.0,"Nice looking and good finish deskmat,Premium product compared to other desk mats,Nice deal! Go for it,Good desk mat,Feels good,Best mat,Worth every penny,pretty good",Computers&Accessories,Accessories&Peripherals
535.0,535.0,0.0,4.4,4426.0,"Utilitarian,Excellent product,Good features,Good product with reasonable price,Super,Nice one,Average product,Value for money",OfficeProducts,OfficeElectronics
13999.0,24999.0,44.0,4.2,45237.0,"Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice.",Electronics,"HomeTheater,TV&Video"
269.0,1099.0,76.0,4.1,1092.0,"Nice product,Not bad,good sleev,Very Good Product At Rs 290,Good purchase,Ok,Good product,Good",Computers&Accessories,Accessories&Peripherals
341.0,450.0,24.0,4.3,2493.0,"Good,Made for special ones,Good Product,Awesome,Gift given in birthday and other,Good,good,Pen is Best Gift for Everyone.",OfficeProducts,OfficePaperProducts
2499.0,3999.0,38.0,4.4,12679.0,"👎Disappointed 👎Review after 1 year 3 months of usage,Good product and received latest V4,Good Budget Gigabit Router with Beamforming and multiple options in firmware,Range is issue for 5g every where,Value For Money,Go for it,Super 👍,Signal, support, install",Computers&Accessories,NetworkingDevices
349.0,599.0,42.0,4.1,210.0,"Good.,Good product,Ultimate product,Good Product,Not that good. But ok for the price.,Fast cable,Fast charging 👍,Best Alternative to Original Cable",Computers&Accessories,Accessories&Peripherals
5899.0,7005.0,16.0,3.6,4199.0,"Worth it for the price,Ink goes very fast,Best print Quality.,Not everything looks right.,It's nice,Good one,Good for home printing and school assigmntsnment,After every 100 copy cartridge has to be replaced",Computers&Accessories,"Printers,Inks&Accessories"
699.0,1199.0,42.0,4.0,14403.0,"Good,NICE 👍 IN VALUE.PARACASED ON TWO OLY,Working fine,Good product,Good one,Good one,Very good product,Decent product, worth every penny",Electronics,Mobiles&Accessories
1565.0,2999.0,48.0,4.0,11113.0,"Awesome,Good,Product is good but Amazon packaging was worst .,Good,Fufills my need,Good,Nies,Cheap and best WiFi 5 gigabit router",Computers&Accessories,NetworkingDevices
326.0,799.0,59.0,4.4,10773.0,"Good product! But price is high,It's good but not bad.,Just Go For it,,It was good and strong and easy to use,RELIABLE, STRONG DESIGN,10/10,Good,It does the job. Better than the one we get with the tripod.",Electronics,Cameras&Photography
120.0,999.0,88.0,3.9,6491.0,"Recommended !,Good product,Please wire quality improve karo,Value for money product.,Amazing Performance & Great Quality,A lot of noise when mic is plugged in.,Great product,Good",Electronics,"Headphones,Earbuds&Accessories"
657.0,999.0,34.0,4.3,13944.0,"Grand price good product,Good quality, but not the best,Very good product.,Easy assembly, Easy Installation, PLUG N PLAY.,Good case with less sturdy body,An awesome product!,Good Product, My doubt is with the sturdiness,Great product",Computers&Accessories,ExternalDevices&DataStorage
1995.0,2895.0,31.0,4.6,10760.0,"very nice design and long lasting,Good mouse,Long time user. This mouse is built like a tank,GAMING MASTERPIECE? *REVIEW AFTER 1 WEEK*,Amazing mouse, bad cable,Too Heavy for anything,Best gaming mouse on a budget,Amazing Mouse",Computers&Accessories,Accessories&Peripherals
1500.0,1500.0,0.0,4.4,25996.0,"Good rechargeable battery,Seems to be good,Nice,Build quality,Good,Met expectations,Good,Good charger",Electronics,GeneralPurposeBatteries&BatteryChargers
2640.0,3195.0,17.0,4.5,16146.0,"Convenience product,K380 & M350 Lavender,Excellent keybaord,Very handy andneasy to use .. the quality is as expected from logitech,Cool keyboard,Not worth the hype, but manageable,A Robust, High-Quality, Ergonomic Keyboard.,The best Keyboard for a Mac Environment",Computers&Accessories,Accessories&Peripherals
5299.0,6355.0,17.0,3.9,8280.0,"Good printer but challenging setup,Use friendly,Printer is good for home usage,Good,Its a nice product,Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue),Photos ar not clear,Perfect printer for home purpose",Computers&Accessories,"Printers,Inks&Accessories"
263.0,699.0,62.0,4.1,450.0,"Iphone User,Overall good,Perfect price, perfect fit,Good,Worth,Perfect replacement for Apple cable,At this price it's a steal.,Good cable with decent price",Computers&Accessories,Accessories&Peripherals
1990.0,2999.0,34.0,4.3,14237.0,"product one time replace worthy product i got,Great,Works decently. Does have some issues,Best In Budget,Heavy and a bit easy to heat up.,No compromise,Super in low budget,Paisa Vasool product as per budget.",Computers&Accessories,Accessories&Peripherals
1289.0,1499.0,14.0,4.5,20668.0,"Good product with bad resellers,Works great,Best in Class.,Best quality surge protector,Sturdy and Safe Surge Protector!,Good,Perfect product.,Best quality",Electronics,PowerAccessories
165.0,165.0,0.0,4.5,1674.0,"Pretty good,I m happy 😊got 3 at 121rs.,Product is good, packaging is worst,Ok,Great product,Smooth pages.,Value for Money,Good",OfficeProducts,OfficePaperProducts
1699.0,3499.0,51.0,3.6,7689.0,"Excellent product. vlue for money,Decent product,यह अच्छा प्रोडक्ट है ।पैसा वसूल,It’s good product,it does the job,Works for a year, then stops.,Good product,So far so good",Computers&Accessories,Accessories&Peripherals
2299.0,7500.0,69.0,4.1,5554.0,"It's a good product but it could have been better,OK ok,nice choice,Imou Ranger 2 WFi Camera,Very good,Two side communications are appreciated. Mobile app quite complicated to understand and control cam,Ordered grey , received white colour camera,Nice",Electronics,Cameras&Photography
219.0,700.0,69.0,4.3,20053.0,"You can trust on this one,The best usb cable,Wel build just like original .,Nice!!,Working perfectly,Basic,Good,No issues",Computers&Accessories,Accessories&Peripherals
39.0,39.0,0.0,3.8,3344.0,"Lighting,TINY & USEFUL.,Fair product,Worth for money, but for my case usb pin got broken after 1 month usage,Good,Small but Handy,Good product,Worth buying",Computers&Accessories,Accessories&Peripherals
26999.0,37999.0,29.0,4.6,2886.0,"the only ANDROID tablet that makes sense in the non-sense tab market of India.,An impressive tablet for Android (at last),All good but miner bugs just don't upgrade it to 13.0.6.. New update details given,good tablet",Computers&Accessories,Tablets
1490.0,1990.0,25.0,4.1,98250.0,"A Quality Sound-Signature but leaves craving for a decent bass.Quite fragile too.Compared with Senn.HD 202 II & Sony MDR XB50AP.,boAt 225 vs JBL CS100 vs Sennheisers cx180 | DETAILED Comparison after 1 YEAR of USE.",Electronics,"Headphones,Earbuds&Accessories"
398.0,1949.0,80.0,4.0,75.0,"Good product but one-leg-rubber missing,Stong and sturdy,Good,Height Adjustable,Superb,Value for money,fabulous,A valuable purchase, good one",Computers&Accessories,Accessories&Peripherals
349.0,899.0,61.0,4.5,149.0,"It worked well for some days later it is not working , I want it to replace.,Extremely fine,Superb product,This is very decent, quality is super good!,Good,Awesome Product Quantity & Value For Money,Go for it..,Be(a)st in the market.",Computers&Accessories,Accessories&Peripherals
770.0,1547.0,50.0,4.3,2585.0,"Decent product.,Good,Good quality,It is original hp 65w chrger,Right product,100% authentic,Good Quality,Decent",Computers&Accessories,Accessories&Peripherals
279.0,1299.0,79.0,4.0,5072.0,"Good product,Good,Decent product,Good stand as per the price,Good ,not great,Not so good, not so bad,No provision to tight top up-down part. It gots loose in 3-4 days and leaning downward.,good product",Electronics,Mobiles&Accessories
249.0,599.0,58.0,4.5,5985.0,"Very useful product to organize cable,Great, but a piece missing,Must Have for WFH Setup,Value,Exactly what I expected,Great product with a neat finish,Love it . Little Expensive but can't complain,Very useful product",HomeImprovement,Electrical
115.0,499.0,77.0,4.0,7732.0,"Very good product and met my need.  Thanks,Decent value,Nice quality… trustable…,Just well in this price.,supports 2.4 amps fast charging,Nice,Nice.,Value for money",Computers&Accessories,Accessories&Peripherals
230.0,230.0,0.0,4.5,9427.0,"Good product,Decent,Highly recommended,Kids love colour,Most awesome choice for your little artist and you,Good product excellent quality,Good product,This give happiness to my students",Home&Kitchen,CraftMaterials
399.0,999.0,60.0,4.1,1780.0,"Better..!!,Charging speed is not guaranteed!,Exactly as advertised,Excellent warp charge cable,Nice,Amazing cable,Best fast charging cable,Really a good cable, Recommend",Computers&Accessories,Accessories&Peripherals
599.0,700.0,14.0,4.3,2301.0,"mast mouse hain,Awesome and cheap for gaming mouse,sensitive as I expected,Mouse gaming,Build quality is very worst,awesome design from HP,Best Buy,Perfect 👍",Computers&Accessories,Accessories&Peripherals
598.0,1150.0,48.0,4.1,2535.0,"It is value for money,No problem,Nice,Quality,GOOD QUALITY,Nice product,Good,SATISFACTORY",Computers&Accessories,"Printers,Inks&Accessories"
399.0,1499.0,73.0,4.0,691.0,"Good,No guide stickers provided,Value for money,Ok,Packaging was best actually great,Alignments are not proper,Screen guard,Good",Computers&Accessories,Accessories&Peripherals
499.0,1299.0,62.0,4.1,2740.0,"Good product,Metal but still the hinges can be made little stronger,Need to have slot to keep the stand more steady,Decent product,Good product,Just fine.,Nice,Costly but as per product description. You might get very cheaper in local market",Computers&Accessories,Accessories&Peripherals
199.0,499.0,60.0,4.1,602.0,"Good product,Its good, but micro usb doesn't fit my phone.,Good and useful item,It is very best cable,good,2 in 1 Charging Cable.,Sturdy cable overall,Nice & Best Charger Cabel",Computers&Accessories,Accessories&Peripherals
579.0,1090.0,47.0,4.4,3482.0,"Best product,So good,Nice,Worth it,Used it for more than 3 months. No complaints so far,Working as expected,Battery use more,Overall satisfied",Computers&Accessories,Accessories&Peripherals
